area_sqft,bedrooms,bathrooms,stories,parking,age_years,latitude,longitude,distance_to_city_km,distance_to_school_km,distance_to_hospital_km,schools_within_2km,nearest_school_km,hospitals_within_2km,nearest_hospital_km,metro_within_2km,nearest_metro_km,parks_within_2km,shopping_within_2km,supermarkets_within_2km,crime_rate,property_tax,income_index,location,furnishing,has_garden,has_pool,price
2416.0,3,3,2,1,,28.58831,77.21711,2.95,0.36,0.49,10,0.36,5,0.49,5,1.08,5,1,5,0.1333,97363.0,0.5716,Delhi,Furnished,Yes,Yes,22638056.0
1467.8,2,2,1,0,2.6,17.43462,78.51901,6.48,0.26,0.71,9,0.26,6,0.71,1,1.93,3,3,9,0.3441,54545.0,0.6391,Hyderabad,Unfurnished,No,Yes,10203801.0
1814.4,4,3,2,2,6.1,28.60902,77.2256,1.71,0.25,0.57,11,0.25,4,0.57,2,0.98,3,3,6,0.1761,104474.0,0.4743,Delhi,Furnished,Yes,No,16417516.0
1268.1,3,2,1,1,3.6,17.40762,78.59656,11.9,0.38,0.68,9,0.38,2,0.68,6,0.41,5,1,3,0.1564,43330.0,0.6741,Hyderabad,Unfurnished,No,No,9134601.0
1106.1,3,3,3,1,1.4,13.05687,77.55307,10.48,0.51,0.85,2,0.51,5,0.85,1,1.15,3,3,4,0.0695,49149.0,0.9388,Bangalore,Semi-Furnished,No,Yes,12359038.0
2523.9,4,3,3,1,14.0,28.62266,77.20307,1.13,0.2,0.64,12,0.2,6,0.64,2,0.94,4,5,1,0.0587,96131.0,0.5846,Delhi,Semi-Furnished,Yes,Yes,20733563.0
1489.9,3,2,1,2,7.3,12.99411,77.48691,11.91,0.39,1.25,2,0.39,3,1.25,0,1.59,0,1,4,0.196,62084.0,0.4409,Bangalore,Furnished,Yes,No,10696670.0
550.0,2,2,1,1,13.4,13.22914,80.29769,16.51,0.47,1.57,8,0.47,5,1.57,1,1.83,2,2,5,0.0498,24550.0,0.6215,Chennai,Unfurnished,No,No,4337951.0
2997.5,5,4,2,0,2.7,17.35888,78.44255,5.5,0.24,0.36,9,0.24,4,0.36,3,1.12,6,3,6,0.1962,101773.0,0.8559,Hyderabad,Furnished,No,Yes,20976874.0
1328.6,3,3,2,1,8.1,12.96432,77.60994,1.85,0.26,0.8,12,0.26,7,0.8,3,1.02,5,2,8,0.1145,60820.0,0.8601,Bangalore,Semi-Furnished,Yes,No,13117201.0
1689.9,3,3,2,2,7.4,18.90228,72.82138,20.17,0.71,1.75,4,0.71,2,1.75,1,1.79,1,2,5,0.1082,73730.0,0.7369,Mumbai,Semi-Furnished,No,No,15183579.0
2916.6,5,5,2,0,5.2,19.07837,72.90127,2.49,0.41,0.3,13,0.41,4,0.3,1,0.7,3,4,4,0.2889,120000.0,0.6694,Mumbai,Unfurnished,No,Yes,31670320.0
1757.9,3,3,1,0,16.2,19.09252,72.82634,5.69,0.51,0.55,8,0.51,3,0.55,4,1.65,1,2,8,0.1574,94153.0,0.6274,Mumbai,Semi-Furnished,Yes,Yes,17676236.0
1743.8,3,2,2,2,24.8,17.36363,78.53423,5.57,0.77,0.3,9,0.77,7,0.3,0,0.98,4,3,9,0.037,69016.0,0.7079,Hyderabad,Semi-Furnished,No,No,9521289.0
1051.7,3,2,1,1,2.5,19.09731,72.87765,2.37,0.47,0.75,13,0.47,6,0.75,2,1.13,4,3,6,0.123,80909.0,0.5455,Mumbai,Furnished,No,Yes,13956160.0
787.4,2,2,2,0,2.0,12.994,77.59023,2.53,0.44,0.64,16,0.44,7,0.64,5,1.19,3,5,10,0.4937,46751.0,0.4276,Bangalore,Semi-Furnished,No,No,8130803.0
1741.8,2,2,1,1,2.1,13.16837,77.71924,25.67,1.1,2.57,1,1.1,4,2.57,2,3.44,1,1,3,0.1071,60145.0,0.98,Bangalore,Semi-Furnished,Yes,No,13105710.0
2085.8,4,4,1,0,2.6,19.10056,72.92364,5.54,0.5,0.74,13,0.5,2,0.74,3,1.12,5,2,8,0.5216,102154.0,0.6995,Mumbai,Unfurnished,No,Yes,19886578.0
2048.6,3,2,3,1,6.6,13.09846,77.60342,14.11,0.75,0.97,4,0.75,1,0.97,3,1.5,2,1,2,0.0603,72696.0,0.5918,Bangalore,Semi-Furnished,No,No,14549901.0
1537.2,3,3,2,2,8.4,18.52705,73.90648,5.29,0.41,1.03,8,0.41,3,1.03,1,0.47,4,1,5,0.0935,43007.0,0.588,Pune,Semi-Furnished,Yes,No,9977335.0
1863.2,3,2,2,0,29.2,18.53505,73.86554,1.87,0.32,0.9,15,0.32,3,0.9,1,1.25,6,3,6,0.202,58806.0,0.6373,Pune,Furnished,No,Yes,11020133.0
655.8,2,2,3,1,6.9,28.63161,77.29047,8.18,0.48,1.0,10,0.48,2,1.0,0,1.09,8,2,6,0.1769,27325.0,0.25,Delhi,Unfurnished,No,No,5925677.0
2149.1,3,3,2,1,0.8,17.46078,78.52768,9.47,0.66,0.84,9,0.66,4,0.84,3,1.25,1,1,1,0.2383,71929.0,0.6046,Hyderabad,Semi-Furnished,No,Yes,13847077.0
1954.9,3,3,3,2,15.3,18.53214,73.83012,3.09,0.23,0.54,10,0.23,2,0.54,5,0.94,5,2,5,0.4004,64462.0,0.6292,Pune,Unfurnished,Yes,Yes,13371733.0
3132.9,5,4,3,1,27.6,18.96301,72.88685,12.58,0.69,1.35,6,0.69,3,1.35,2,1.91,1,2,6,0.359,102063.0,0.583,Mumbai,Unfurnished,Yes,No,22466801.0
1854.9,3,2,2,1,1.8,18.58566,73.87481,7.49,0.49,0.66,8,0.49,6,0.66,2,0.81,1,2,7,0.1792,46299.0,0.5012,Pune,Furnished,No,No,12067684.0
1237.3,3,2,1,1,5.2,18.69375,73.83492,19.38,0.59,1.53,8,0.59,5,1.53,1,1.9,2,1,1,0.1989,50396.0,0.9745,Pune,Semi-Furnished,No,No,8697640.0
1817.0,3,3,1,1,7.1,17.38347,78.47459,1.29,0.28,0.3,9,0.28,7,0.3,4,1.04,3,4,4,0.0495,83012.0,0.684,Hyderabad,Semi-Furnished,No,Yes,13040033.0
1636.9,3,3,1,3,25.4,12.94022,77.63946,5.97,0.41,0.73,7,0.41,3,0.73,4,1.43,4,4,7,0.141,52377.0,0.6952,Bangalore,Unfurnished,Yes,No,11902295.0
2132.6,3,2,1,2,30.3,28.60514,77.20396,1.09,0.21,0.64,9,0.21,1,0.64,0,0.84,6,4,8,0.1906,79884.0,0.725,Delhi,Unfurnished,Yes,No,14142247.0
1867.5,2,3,1,2,9.7,19.09582,72.79105,9.35,0.61,0.57,8,0.61,3,0.57,3,1.13,2,1,6,0.0521,120000.0,0.7946,Mumbai,Unfurnished,Yes,No,19999992.0
1031.0,2,2,1,3,3.3,17.38148,78.48011,0.8,0.42,0.68,7,0.42,2,0.68,3,1.16,6,2,7,0.142,41642.0,0.8597,Hyderabad,Semi-Furnished,No,No,8242167.0
786.8,2,2,1,0,3.8,17.42186,78.53599,6.63,0.2,0.84,7,0.2,3,0.84,3,1.25,3,2,3,0.2577,34200.0,0.5707,Hyderabad,Unfurnished,Yes,No,6390254.0
2020.9,3,2,1,1,5.7,17.37646,78.52041,3.69,0.44,0.76,12,0.44,5,0.76,1,1.29,3,2,5,0.2659,63154.0,0.7212,Hyderabad,Semi-Furnished,Yes,No,12806523.0
2749.0,5,4,1,3,2.9,18.51603,73.91714,6.38,0.39,0.52,11,0.39,2,0.52,3,0.87,4,2,4,0.02,85351.0,0.4942,Pune,Unfurnished,Yes,Yes,18714829.0
1901.6,3,3,1,2,,19.03716,72.94931,8.66,0.46,0.87,12,0.46,6,0.87,4,1.15,4,2,9,0.1617,79431.0,0.25,Mumbai,Furnished,No,No,15852546.0
2378.6,4,3,2,1,0.8,28.46979,77.33974,20.45,0.83,1.72,6,0.83,6,1.72,1,2.13,0,2,1,0.4162,74127.0,0.8339,Delhi,Semi-Furnished,Yes,Yes,17707565.0
2508.3,5,4,3,1,10.0,13.02698,77.51128,10.91,0.47,0.43,10,0.47,9,0.43,2,1.88,2,1,3,0.0718,120000.0,0.4398,Bangalore,Semi-Furnished,No,Yes,17317245.0
2023.4,4,3,2,0,14.2,28.47435,77.24067,15.79,0.61,1.25,10,0.61,0,1.25,1,2.2,1,2,7,0.2317,64767.0,0.7929,Delhi,Semi-Furnished,Yes,No,14838817.0
1320.6,3,3,3,2,7.9,18.972,72.71121,20.94,0.66,1.53,4,0.66,6,1.53,2,2.14,4,4,6,0.1713,68640.0,0.3894,Mumbai,Unfurnished,No,No,11107615.0
1977.0,3,3,1,1,5.0,13.00794,77.64614,6.88,0.6,0.58,12,0.6,5,0.58,1,0.48,0,2,6,0.1069,70193.0,0.6974,Bangalore,Semi-Furnished,Yes,Yes,16022029.0
2634.6,5,4,2,1,6.8,19.09065,72.91819,4.55,0.44,0.49,12,0.44,4,0.49,3,0.4,3,4,6,0.2431,120000.0,0.5214,Mumbai,Semi-Furnished,Yes,No,26535362.0
2194.4,4,3,1,2,0.5,28.44901,77.38794,25.28,0.92,2.8,3,0.92,1,2.8,2,3.2,2,1,2,0.1864,70345.0,0.5641,Delhi,Furnished,Yes,No,15950555.0
2336.4,5,4,2,0,4.3,13.05889,80.38509,12.65,0.57,0.96,10,0.57,2,0.96,0,1.2,7,3,6,0.4896,70964.0,0.7103,Chennai,Furnished,Yes,No,12503325.0
1549.3,3,3,2,3,2.5,19.01884,72.99202,13.57,0.23,1.19,4,0.23,1,1.19,2,1.97,2,2,3,0.2456,81637.0,0.6996,Mumbai,Semi-Furnished,No,No,15228557.0
1718.5,3,3,2,1,1.9,13.02901,80.31234,7.47,0.2,0.79,9,0.2,3,0.79,2,1.57,3,3,3,0.02,54566.0,0.25,Chennai,Furnished,No,No,10595129.0
1772.8,3,2,1,0,2.8,17.37049,78.45563,3.66,0.57,0.73,10,0.57,6,0.73,3,1.65,2,4,6,0.1156,73546.0,0.5294,Hyderabad,Semi-Furnished,No,Yes,13101456.0
1816.6,3,3,1,2,2.1,18.48444,73.86245,4.04,0.56,0.92,13,0.56,4,0.92,2,1.17,4,1,5,0.0866,56720.0,0.3963,Pune,Unfurnished,No,No,11417742.0
2609.2,3,3,2,3,15.8,18.34259,73.83908,19.82,0.67,1.7,5,0.67,3,1.7,2,1.23,2,0,3,0.1881,62079.0,0.6412,Pune,Semi-Furnished,No,No,11886803.0
550.0,1,1,2,3,3.2,28.69658,77.14044,11.35,0.52,1.16,9,0.52,5,1.16,1,1.18,2,3,3,0.1788,37882.0,0.8343,Delhi,Semi-Furnished,No,No,5583893.0
1869.8,3,3,1,2,5.5,28.55796,77.21686,6.26,0.42,0.3,12,0.42,4,0.3,4,0.66,3,0,10,0.1505,83281.0,0.8472,Delhi,Unfurnished,No,Yes,17386769.0
1798.3,3,2,1,1,1.8,19.00043,72.91011,9.05,0.38,1.0,9,0.38,3,1.0,2,1.49,4,2,2,0.0464,76320.0,0.5798,Mumbai,Furnished,Yes,No,18717728.0
958.5,3,2,1,1,15.3,28.522,77.09031,15.42,0.41,0.82,2,0.41,3,0.82,3,1.28,0,3,6,0.098,39162.0,0.7441,Delhi,Semi-Furnished,No,No,8243303.0
2286.6,4,3,1,1,1.4,28.48542,77.21753,14.29,0.31,0.78,7,0.31,5,0.78,0,1.68,6,1,5,0.3321,97781.0,0.5203,Delhi,Semi-Furnished,No,Yes,16020486.0
1379.1,2,2,2,1,9.3,17.44693,78.45406,7.7,0.53,1.11,7,0.53,3,1.11,4,1.03,4,2,6,0.1442,67108.0,0.516,Hyderabad,Semi-Furnished,Yes,Yes,10989257.0
1617.9,3,3,1,2,2.4,28.65677,77.14496,7.85,0.34,0.8,10,0.34,5,0.8,5,0.96,1,3,3,0.0605,81640.0,0.25,Delhi,Semi-Furnished,Yes,No,13408245.0
3051.7,5,4,2,1,1.6,13.01078,77.56048,5.7,0.2,0.36,10,0.2,5,0.36,4,1.82,3,3,6,0.2272,120000.0,0.8151,Bangalore,Semi-Furnished,Yes,Yes,26884641.0
2506.5,4,4,2,1,10.0,12.99473,77.5934,2.57,0.29,0.71,14,0.29,6,0.71,3,1.03,2,1,6,0.1438,109636.0,0.6962,Bangalore,Unfurnished,No,Yes,22008262.0
2223.4,4,4,1,2,7.1,18.54084,73.82363,4.15,0.3,0.89,11,0.3,5,0.89,2,0.88,6,4,9,0.5241,77024.0,0.5702,Pune,Furnished,Yes,No,14146214.0
2097.5,4,3,1,1,22.7,28.56228,77.19383,5.92,0.74,1.01,9,0.74,4,1.01,3,0.92,5,0,8,0.1879,80280.0,0.6869,Delhi,Semi-Furnished,Yes,No,14567829.0
1743.0,4,3,3,1,2.6,19.12308,72.85189,5.89,0.29,0.48,8,0.29,4,0.48,1,1.15,3,4,8,0.1614,101501.0,0.6285,Mumbai,Semi-Furnished,Yes,No,18522037.0
3149.6,5,4,3,2,2.8,18.52836,73.87223,1.86,0.35,0.39,12,0.35,4,0.39,4,1.37,3,4,7,0.3094,99457.0,0.7743,Pune,Semi-Furnished,No,Yes,22405305.0
2371.4,4,3,4,1,19.7,12.94542,77.59407,2.91,0.37,1.32,14,0.37,7,1.32,2,1.71,4,2,9,0.2516,84618.0,0.6102,Bangalore,Furnished,Yes,Yes,18764527.0
1362.8,2,2,2,1,23.2,12.99642,77.64204,5.82,0.37,0.3,7,0.37,4,0.3,2,0.95,2,3,2,0.1378,59762.0,0.6047,Bangalore,Unfurnished,No,Yes,10499849.0
939.9,3,2,3,0,29.1,19.12779,72.85481,6.23,0.29,1.07,11,0.29,2,1.07,2,0.88,5,1,8,0.234,43391.0,0.7782,Mumbai,Semi-Furnished,Yes,No,10369827.0
2218.4,4,3,1,1,7.4,18.99853,72.7762,13.69,0.52,0.88,6,0.52,6,0.88,1,1.77,3,1,1,0.4329,120000.0,0.7146,Mumbai,Unfurnished,No,No,18886124.0
1813.7,3,3,1,1,25.9,19.17341,72.79942,13.58,0.39,0.77,7,0.39,2,0.77,3,1.57,3,0,4,0.1474,80620.0,0.25,Mumbai,Semi-Furnished,Yes,No,13489748.0
921.2,2,3,1,2,21.7,17.36626,78.34324,15.34,0.64,0.99,5,0.64,2,0.99,3,1.25,3,1,7,0.2327,43964.0,0.7408,Hyderabad,Semi-Furnished,No,Yes,6515713.0
2128.6,4,3,2,0,30.7,17.45363,78.48724,7.62,0.39,0.73,7,0.39,3,0.73,1,0.57,2,3,1,0.1839,39292.0,0.275,Hyderabad,Semi-Furnished,No,No,9057175.0
1675.1,3,3,1,1,8.6,12.96573,80.35079,15.61,0.43,0.96,7,0.43,3,0.96,2,1.19,4,2,3,0.1346,50866.0,0.624,Chennai,Semi-Furnished,No,No,9901172.0
2194.9,4,3,2,0,5.2,19.13321,72.90339,6.9,0.51,0.67,10,0.51,6,0.67,4,0.96,4,3,5,0.2658,116233.0,0.8206,Mumbai,Semi-Furnished,No,No,21936302.0
2137.1,3,2,1,3,7.8,12.90275,77.5809,7.78,0.44,0.77,9,0.44,3,0.77,3,1.65,3,2,2,0.2003,108851.0,0.9463,Bangalore,Semi-Furnished,No,Yes,17158140.0
1454.6,2,3,2,1,5.0,17.32027,78.41466,10.48,0.37,0.79,9,0.37,3,0.79,3,0.76,2,1,5,0.2549,54435.0,0.418,Hyderabad,Furnished,No,No,9843830.0
2261.3,4,4,3,0,16.0,28.60253,77.16295,4.66,0.51,1.0,7,0.51,3,1.0,1,1.12,2,3,6,0.4508,87308.0,0.858,Delhi,Unfurnished,No,No,16449980.0
1526.4,3,3,2,2,19.2,28.647,77.25018,5.44,0.38,0.68,11,0.38,6,0.68,2,1.19,4,3,6,0.4301,59102.0,0.5967,Delhi,Semi-Furnished,No,No,11335785.0
1568.6,3,3,1,2,9.0,19.01081,72.83362,8.59,0.52,0.78,10,0.52,2,0.78,2,1.56,1,2,3,0.5373,86573.0,0.6824,Mumbai,Furnished,Yes,Yes,16598330.0
1504.0,3,3,1,2,1.0,19.03162,72.86018,5.26,0.25,0.34,8,0.25,6,0.34,4,0.66,2,5,4,0.2876,104207.0,0.6261,Mumbai,Furnished,No,No,16728704.0
2585.1,4,3,1,2,4.1,17.44451,78.45498,7.41,0.36,1.37,10,0.36,4,1.37,0,0.91,1,1,7,0.2394,73822.0,0.3562,Hyderabad,Semi-Furnished,No,No,13771400.0
1667.6,3,3,2,2,6.2,17.39562,78.40561,8.67,0.51,0.72,11,0.51,4,0.72,2,1.36,5,2,1,0.2774,77541.0,0.6884,Hyderabad,Semi-Furnished,No,No,10312890.0
2742.1,5,4,1,3,14.5,19.14921,72.84852,8.68,0.37,0.95,7,0.37,2,0.95,2,1.52,4,2,3,0.0526,97071.0,0.5219,Mumbai,Unfurnished,Yes,No,23665416.0
3009.3,4,4,2,1,13.6,18.5562,73.86713,4.12,0.28,0.44,12,0.28,4,0.44,3,1.05,5,3,11,0.0585,120000.0,0.7548,Pune,Semi-Furnished,No,Yes,18631108.0
1369.8,3,3,3,1,17.5,18.5779,73.8439,6.52,0.53,0.41,9,0.53,4,0.41,3,1.2,3,2,6,0.3429,61683.0,0.8126,Pune,Semi-Furnished,Yes,Yes,10118323.0
550.0,1,2,1,0,4.5,12.99548,77.69478,11.16,0.63,0.5,9,0.63,4,0.5,0,1.57,1,4,7,0.1613,24688.0,0.6539,Bangalore,Semi-Furnished,No,No,5014079.0
2528.9,4,3,1,2,5.1,28.64981,77.19636,4.17,0.36,0.52,11,0.36,6,0.52,3,0.41,3,4,6,0.251,120000.0,0.6103,Delhi,Unfurnished,Yes,Yes,20487901.0
1627.7,3,3,1,3,14.6,13.02989,77.6019,6.52,0.2,0.87,7,0.2,7,0.87,3,0.92,6,3,5,0.2149,44470.0,0.3687,Bangalore,Unfurnished,No,No,11472511.0
1287.0,3,4,3,1,3.0,18.50325,73.88862,3.86,0.51,0.81,10,0.51,6,0.81,1,0.73,3,2,6,0.1621,64993.0,0.37,Pune,Furnished,Yes,No,9540436.0
1467.3,3,3,1,1,7.9,19.04993,72.93037,6.24,0.2,0.94,10,0.2,3,0.94,4,1.12,4,1,5,0.2357,100752.0,0.5618,Mumbai,Furnished,Yes,No,14400638.0
1580.4,3,3,2,1,8.8,18.66394,73.88152,16.15,0.58,1.22,3,0.58,6,1.22,5,1.2,3,3,3,0.5212,43339.0,0.8728,Pune,Unfurnished,No,No,9417654.0
2693.2,4,4,1,2,0.0,17.39982,78.55244,7.16,0.6,0.74,15,0.6,5,0.74,2,0.94,3,3,8,0.0658,107390.0,0.6075,Hyderabad,Semi-Furnished,No,No,18571123.0
1953.9,3,3,1,0,21.5,19.0013,72.7956,11.96,0.36,1.03,7,0.36,3,1.03,2,1.27,3,1,6,,102094.0,0.5976,Mumbai,Furnished,No,No,15088123.0
2684.3,5,5,2,1,,18.48024,73.87555,4.88,0.45,0.79,10,0.45,3,0.79,0,1.08,4,1,10,0.0967,95095.0,0.7438,Pune,Semi-Furnished,No,No,13654556.0
2171.2,3,2,1,1,14.7,18.45955,73.70217,17.61,0.41,0.65,5,0.41,1,0.65,1,2.14,2,2,1,0.1684,58043.0,0.4207,Pune,Semi-Furnished,No,No,10300924.0
1649.0,3,3,3,1,7.7,17.34783,78.40775,9.33,0.35,0.81,7,0.35,5,0.81,4,2.06,3,4,7,0.2996,71832.0,0.6747,Hyderabad,Unfurnished,Yes,Yes,12049298.0
1596.3,3,2,1,2,1.4,28.55245,77.20104,6.86,0.52,1.01,10,0.52,5,1.01,2,1.18,3,4,8,0.1773,69863.0,0.2852,Delhi,Unfurnished,No,No,12257002.0
2215.0,3,3,2,1,3.0,17.47212,78.50284,9.82,0.42,0.99,9,0.42,3,0.99,2,0.86,4,3,4,0.2107,84900.0,0.437,Hyderabad,Semi-Furnished,Yes,No,13993667.0
2383.3,4,4,3,1,26.4,17.43795,78.37984,12.75,0.2,0.53,2,0.2,4,0.53,2,1.54,2,3,4,0.3471,70668.0,0.6295,Hyderabad,Semi-Furnished,Yes,No,12235282.0
2497.9,4,3,1,0,0.9,18.9173,72.64703,29.93,1.14,2.37,2,1.14,0,2.37,2,3.57,0,0,1,0.0866,75181.0,0.2569,Mumbai,Semi-Furnished,No,No,17126934.0
1680.0,3,2,2,1,14.5,12.9559,77.67218,8.57,0.2,1.13,10,0.2,4,1.13,2,1.34,2,1,6,0.3443,72701.0,0.4796,Bangalore,Semi-Furnished,Yes,No,11328502.0
1963.9,3,3,2,0,13.8,13.02491,80.23456,7.51,0.35,0.78,7,0.35,7,0.78,2,1.19,2,0,7,0.094,76859.0,0.6496,Chennai,Semi-Furnished,No,Yes,11910087.0
2229.6,4,3,1,1,5.3,18.5208,73.86429,0.8,0.21,0.55,8,0.21,3,0.55,1,0.59,3,5,11,0.1801,64697.0,0.5841,Pune,Furnished,No,Yes,16747941.0
1600.4,3,3,2,1,3.4,18.99834,72.94935,11.44,0.2,0.95,11,0.2,4,0.95,1,1.52,4,3,1,0.2888,81790.0,0.5948,Mumbai,Furnished,No,Yes,15538561.0
1112.3,3,3,1,1,8.7,18.45083,73.86783,7.81,0.27,0.68,9,0.27,5,0.68,4,1.52,2,2,9,0.4112,36837.0,0.8357,Pune,Unfurnished,No,No,7908676.0
1325.9,3,2,2,3,7.4,18.99504,72.88204,9.0,0.24,0.8,4,0.24,3,0.8,4,1.32,3,2,6,0.2144,69842.0,0.7073,Mumbai,Semi-Furnished,No,Yes,15489883.0
1693.3,3,3,2,1,2.7,17.46283,78.50972,8.98,0.43,0.77,10,0.43,5,0.77,1,1.56,1,2,6,0.2669,61380.0,0.3721,Hyderabad,Semi-Furnished,No,No,10194577.0
2280.4,4,3,1,1,0.8,12.98082,77.59395,1.03,0.2,0.47,9,0.2,0,0.47,2,0.97,5,3,7,0.3797,120000.0,0.8114,Bangalore,Semi-Furnished,No,Yes,21157932.0
2668.3,4,4,2,3,9.2,13.02259,77.53966,8.21,0.43,0.56,13,0.43,4,0.56,2,0.82,3,3,4,0.3117,98303.0,0.8449,Bangalore,Semi-Furnished,Yes,No,20683810.0
968.6,2,2,2,2,4.3,28.70602,77.26309,11.5,0.54,0.77,7,0.54,5,0.77,1,1.45,4,4,1,0.3854,55706.0,0.7873,Delhi,Semi-Furnished,No,No,8948038.0
1461.7,3,2,1,2,0.8,19.12256,72.92807,7.39,0.6,0.98,4,0.6,3,0.98,2,1.14,3,2,7,0.1253,107897.0,0.6709,Mumbai,Furnished,No,No,15949677.0
1617.4,3,3,1,0,2.0,13.13459,80.3035,6.76,0.4,0.58,13,0.4,6,0.58,4,1.18,2,2,5,0.4298,49807.0,0.6186,Chennai,Semi-Furnished,No,No,9463873.0
2366.6,4,4,1,1,45.0,13.09612,80.21079,6.65,0.45,1.35,10,0.45,3,1.35,1,1.03,4,1,7,0.3453,46345.0,0.5767,Chennai,Semi-Furnished,No,No,10212389.0
1506.7,3,3,3,2,0.1,19.11552,72.85131,5.19,0.32,0.82,9,0.32,5,0.82,3,0.98,3,3,5,,89122.0,0.6257,Mumbai,Furnished,No,No,17443275.0
1570.7,4,4,1,1,6.0,12.961,80.16081,17.99,0.48,1.36,6,0.48,1,1.36,3,2.03,3,0,1,0.4793,39000.0,0.6311,Chennai,Semi-Furnished,No,No,8345170.0
932.2,2,2,1,1,4.8,13.15962,80.3117,9.62,0.5,0.71,10,0.5,2,0.71,1,1.6,1,1,8,0.2555,37043.0,0.25,Chennai,Unfurnished,No,No,4960247.0
2164.2,3,3,1,2,4.1,19.11139,72.92504,6.33,0.39,1.2,15,0.39,3,1.2,2,0.54,2,2,8,0.2684,108907.0,0.6188,Mumbai,Unfurnished,Yes,No,23423866.0
1745.1,3,2,1,1,20.9,19.03978,73.02032,15.49,0.54,0.98,5,0.54,1,0.98,1,1.77,3,1,3,0.1653,92259.0,0.5953,Mumbai,Semi-Furnished,No,No,13425024.0
1424.9,2,2,2,2,0.5,28.52342,77.17181,10.68,0.42,1.01,6,0.42,2,1.01,1,1.82,3,4,1,0.459,69742.0,0.8317,Delhi,Semi-Furnished,No,No,12476598.0
1681.3,2,2,2,2,1.7,12.9864,77.63292,4.46,0.3,0.53,17,0.3,6,0.53,2,1.32,2,1,6,0.3283,83042.0,0.9351,Bangalore,Furnished,Yes,No,14774456.0
2582.5,4,4,1,2,2.5,28.57772,77.23178,4.59,0.25,0.67,7,0.25,6,0.67,5,1.05,3,4,2,0.4793,91431.0,0.5923,Delhi,Unfurnished,No,No,18896210.0
1196.8,2,3,1,0,9.3,28.69012,77.18523,8.77,0.39,0.69,9,0.39,1,0.69,1,1.21,4,2,3,0.1552,47666.0,0.7727,Delhi,Unfurnished,No,Yes,10082588.0
1302.9,2,3,2,2,7.0,17.26377,78.40607,15.94,0.42,1.13,5,0.42,5,1.13,2,1.63,3,2,2,0.4974,63915.0,0.7945,Hyderabad,Furnished,Yes,Yes,10476558.0
2664.0,4,3,2,2,15.8,17.38683,78.45811,3.03,0.52,0.41,9,0.52,7,0.41,2,1.54,2,2,6,0.2361,84363.0,0.9153,Hyderabad,Furnished,No,No,17840158.0
1899.3,3,3,2,1,2.9,28.54214,77.14722,9.98,0.46,0.85,7,0.46,4,0.85,3,1.23,3,2,7,0.1322,61882.0,0.4503,Delhi,Furnished,Yes,No,15446649.0
2285.3,4,3,1,1,10.0,28.61634,77.26666,5.63,0.2,1.12,8,0.2,4,1.12,5,0.77,5,3,8,0.1177,85388.0,0.3202,Delhi,Semi-Furnished,No,Yes,17116807.0
2111.1,4,3,4,1,9.1,13.08205,80.27893,0.89,0.49,0.74,13,0.49,3,0.74,3,0.93,4,3,8,0.196,65190.0,0.5895,Chennai,Furnished,Yes,No,14628262.0
1827.0,3,3,1,1,10.8,12.99579,77.68905,10.56,0.63,0.84,8,0.63,7,0.84,3,0.99,2,1,7,0.2503,76629.0,0.6275,Bangalore,Unfurnished,No,No,13849722.0
1623.6,3,3,2,2,21.0,19.12655,73.00236,14.23,0.48,1.14,6,0.48,2,1.14,3,1.76,1,3,4,0.3605,73810.0,0.6067,Mumbai,Semi-Furnished,No,No,13503542.0
2390.5,4,4,2,2,15.3,12.9456,77.42,19.11,0.61,1.47,6,0.61,2,1.47,1,1.66,1,0,2,0.2117,75389.0,0.4382,Bangalore,Unfurnished,No,Yes,13338899.0
2605.5,4,4,1,1,25.2,18.57077,73.8027,7.97,0.57,0.78,5,0.57,0,0.78,6,1.85,3,4,8,0.2348,54994.0,0.6323,Pune,Unfurnished,Yes,No,13810834.0
2554.7,4,3,1,1,15.9,12.89011,77.66536,11.85,0.65,0.88,8,0.65,5,0.88,3,1.68,3,2,5,0.6678,70534.0,0.7678,Bangalore,Semi-Furnished,Yes,No,15187058.0
1079.4,2,2,2,2,,17.38955,78.46258,2.6,0.2,0.85,10,0.2,4,0.85,3,0.56,7,3,5,0.0213,39500.0,0.443,Hyderabad,Unfurnished,No,No,8765886.0
2698.2,4,4,2,3,8.8,12.96588,77.62433,3.28,0.45,0.8,11,0.45,1,0.8,0,1.0,3,4,6,0.1184,115931.0,0.7002,Bangalore,Semi-Furnished,Yes,No,20447733.0
1617.3,4,4,4,1,19.0,13.01791,77.49649,11.79,0.63,1.32,9,0.63,2,1.32,0,0.88,1,2,3,0.3898,67748.0,0.9276,Bangalore,Semi-Furnished,Yes,Yes,13844538.0
1359.2,3,3,2,1,15.4,17.39235,78.48595,0.82,0.21,0.35,12,0.21,6,0.35,6,0.8,5,6,8,0.3826,71310.0,0.6962,Hyderabad,Semi-Furnished,No,No,9976684.0
1739.9,3,3,3,2,8.4,19.02674,72.78569,11.09,0.31,0.76,11,0.31,4,0.76,1,1.83,2,0,3,0.0372,120000.0,0.6211,Mumbai,Semi-Furnished,No,Yes,18335116.0
2390.2,4,4,2,1,0.5,17.32469,78.49224,6.72,0.47,0.48,9,0.47,4,0.48,1,0.58,3,5,6,0.1855,80029.0,0.4219,Hyderabad,Unfurnished,No,No,15024577.0
